"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
         394, 1.75402146e-01, 5.16822838e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.97562708e-02, 4.78436072e-02, 1.76487848e-01, 0.00000000e+00, 3.39385439e+00, 1.25000000e+00, 0.00000000e+00, -2.07124652e+00, 3.70808283e-01, 1.08312874e-01, 3.35536826e+00, 0.00000000e+00, 11.0000000000, 5.0143113234, 0.6344130000
         395, 1.75651495e-01, 5.15394332e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.98207947e-02, 4.76953511e-02, 1.76734022e-01, 0.00000000e+00, 3.40809909e+00, 1.25000000e+00, 0.00000000e+00, -2.07958718e+00, 3.61947107e-01, 9.37765323e-02, 3.34587374e+00, 0.00000000e+00, 11.0000000000, 5.0632915176, 0.6362220500
         396, 1.75903578e-01, 5.13963192e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.98856435e-02, 4.75467720e-02, 1.76982923e-01, 0.00000000e+00, 3.42249369e+00, 1.25000000e+00, 0.00000000e+00, -2.08780159e+00, 3.52746822e-01, 7.93348353e-02, 3.33633977e+00, 0.00000000e+00, 11.0000000000, 5.1121461799, 0.6380664833
         397, 1.76158230e-01, 5.12530173e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.99507441e-02, 4.73979490e-02, 1.77234388e-01, 0.00000000e+00, 3.43703140e+00, 1.25000000e+00, 0.00000000e+00, -2.09586799e+00, 3.43202275e-01, 6.50708299e-02, 3.32678631e+00, 0.00000000e+00, 11.0000000000, 5.1607220296, 0.6398880333
         398, 1.76415278e-01, 5.11096086e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.00160186e-02, 4.72489669e-02, 1.77488246e-01, 0.00000000e+00, 3.45170473e+00, 1.25000000e+00, 0.00000000e+00, -2.10376025e+00, 3.33308626e-01, 5.10771318e-02, 3.31723809e+00, 0.00000000e+00, 11.0000000000, 5.2088717957, 0.6417027500
         399, 1.76674542e-01, 5.09661803e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.00813851e-02, 4.70999170e-02, 1.77744319e-01, 0.00000000e+00, 3.46650544e+00, 1.25000000e+00, 0.00000000e+00, -2.11145747e+00, 3.23061453e-01, 3.74550529e-02, 3.30771829e+00, 0.00000000e+00, 12.0000000000, 5.2564168889, 0.6436429167
         400, 1.76935834e-01, 5.08228245e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.01467589e-02, 4.69508952e-02, 1.78002422e-01, 0.00000000e+00, 3.48142465e+00, 1.25000000e+00, 0.00000000e+00, -2.11893820e+00, 3.12456787e-01, 2.43128013e-02, 3.29825231e+00, 0.00000000e+00, 12.0000000000, 5.3032049258, 0.6455692333
         401, 1.77198962e-01, 5.06796378e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.02120536e-02, 4.68020024e-02, 1.78262364e-01, 0.00000000e+00, 3.49645281e+00, 1.25000000e+00, 0.00000000e+00, -2.12617599e+00, 3.01491228e-01, 1.17635562e-02, 3.28887119e+00, 0.00000000e+00, 12.0000000000, 5.3490760465, 0.6474965000
         402, 1.77463732e-01, 5.05367225e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.02771833e-02, 4.66533452e-02, 1.78523953e-01, 0.00000000e+00, 3.51157975e+00, 1.25000000e+00, 0.00000000e+00, -2.13315036e+00, 2.90162119e-01, -7.81701511e-05, 3.27960429e+00, 0.00000000e+00, 12.0000000000, 5.3938351734, 0.6494130167
         403, 1.77729953e-01, 5.03941858e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.03420648e-02, 4.65050348e-02, 1.78787002e-01, 0.00000000e+00, 3.52679482e+00, 1.25000000e+00, 0.00000000e+00, -2.13984806e+00, 2.78467627e-01, -1.11009263e-02, 3.27047813e+00, 0.00000000e+00, 12.0000000000, 5.4373195255, 0.6513448167
         404, 1.77997445e-01, 5.02521377e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.04066196e-02, 4.63571852e-02, 1.79051331e-01, 0.00000000e+00, 3.54208703e+00, 1.25000000e+00, 0.00000000e+00, -2.14625720e+00, 2.66406704e-01, -2.12007307e-02, 3.26152011e+00, 0.00000000e+00, 12.0000000000, 5.4794088503, 0.6532628833
         405, 1.78266034e-01, 5.01106906e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.04707736e-02, 4.62099126e-02, 1.79316770e-01, 0.00000000e+00, 3.55744516e+00, 1.25000000e+00, 0.00000000e+00, -2.15236853e+00, 2.53979152e-01, -3.02862521e-02, 3.25275740e+00, 0.00000000e+00, 12.0000000000, 5.5199898161, 0.6551681333
         406, 1.78535548e-01, 4.99699580e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.05344567e-02, 4.60633341e-02, 1.79583151e-01, 0.00000000e+00, 3.57285768e+00, 1.25000000e+00, 0.00000000e+00, -2.15817372e+00, 2.41185628e-01, -3.82817272e-02, 3.24421777e+00, 0.00000000e+00, 12.0000000000, 5.5589649861, 0.6570854667
         407, 1.78805835e-01, 4.98300554e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.05976089e-02, 4.59175684e-02, 1.79850321e-01, 0.00000000e+00, 3.58831300e+00, 1.25000000e+00, 0.00000000e+00, -2.16366542e+00, 2.28027909e-01, -4.51307370e-02, 3.23592943e+00, 0.00000000e+00, 12.0000000000, 5.5962426496, 0.6590029000
         408, 1.79076777e-01, 4.96911009e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.06601839e-02, 4.57727364e-02, 1.80118167e-01, 0.00000000e+00, 3.60379976e+00, 1.25000000e+00, 0.00000000e+00, -2.16883184e+00, 2.14509036e-01, -5.08016772e-02, 3.22792505e+00, 0.00000000e+00, 12.0000000000, 5.6317372307, 0.6609120500
         409, 1.79348245e-01, 4.95532114e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.07221346e-02, 4.56289577e-02, 1.80386563e-01, 0.00000000e+00, 3.61930620e+00, 1.25000000e+00, 0.00000000e+00, -2.17367575e+00, 2.00633788e-01, -5.52912320e-02, 3.22022697e+00, 0.00000000e+00, 12.0000000000, 5.6653349612, 0.6628802667
         410, 1.79620126e-01, 4.94165020e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.07834215e-02, 4.54863498e-02, 1.80655397e-01, 0.00000000e+00, 3.63482074e+00, 1.25000000e+00, 0.00000000e+00, -2.17820435e+00, 1.86408570e-01, -5.86247660e-02, 3.21285418e+00, 0.00000000e+00, 12.0000000000, 5.6970174345, 0.6647875500
         411, 1.79892325e-01, 4.92810851e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.08440129e-02, 4.53450271e-02, 1.80924577e-01, 0.00000000e+00, 3.65033207e+00, 1.25000000e+00, 0.00000000e+00, -2.18242531e+00, 1.71841371e-01, -6.08518489e-02, 3.20582431e+00, 0.00000000e+00, 12.0000000000, 5.7267978183, 0.6667045833
         412, 1.80164764e-01, 4.91470700e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.09038839e-02, 4.52051007e-02, 1.81194028e-01, 0.00000000e+00, 3.66582920e+00, 1.25000000e+00, 0.00000000e+00, -2.18635272e+00, 1.56942258e-01, -6.20441810e-02, 3.19914853e+00, 0.00000000e+00, 12.0000000000, 5.7546952582, 0.6686262667
         413, 1.80437377e-01, 4.90145610e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.09630138e-02, 4.50666763e-02, 1.81463685e-01, 0.00000000e+00, 3.68130149e+00, 1.25000000e+00, 0.00000000e+00, -2.19000118e+00, 1.41723536e-01, -6.22911062e-02, 3.19283563e+00, 0.00000000e+00, 12.0000000000, 5.7807745804, 0.6705273500
         414, 1.80710106e-01, 4.88836574e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.10213850e-02, 4.49298542e-02, 1.81733494e-01, 0.00000000e+00, 3.69673867e+00, 1.25000000e+00, 0.00000000e+00, -2.19338921e+00, 1.26200242e-01, -6.16945120e-02, 3.18688894e+00, 0.00000000e+00, 12.0000000000, 5.8051074460, 0.6724435000
         415, 1.80982884e-01, 4.87544503e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.10789777e-02, 4.47947272e-02, 1.82003388e-01, 0.00000000e+00, 3.71213055e+00, 1.25000000e+00, 0.00000000e+00, -2.19653895e+00, 1.10390381e-01, -6.03645277e-02, 3.18130618e+00, 0.00000000e+00, 12.0000000000, 5.8277951967, 0.6743570833
         416, 1.81255665e-01, 4.86270261e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.11357790e-02, 4.46613827e-02, 1.82273324e-01, 0.00000000e+00, 3.72746761e+00, 1.25000000e+00, 0.00000000e+00, -2.19947438e+00, 9.43152483e-02, -5.84151258e-02, 3.17608049e+00, 0.00000000e+00, 12.0000000000, 5.8489667159, 0.6762616500
         417, 1.81528443e-01, 4.85014677e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.11917867e-02, 4.45299036e-02, 1.82543298e-01, 0.00000000e+00, 3.74274123e+00, 1.25000000e+00, 0.00000000e+00, -2.20222666e+00, 7.79997803e-02, -5.59580215e-02, 3.17119543e+00, 0.00000000e+00, 12.0000000000, 5.8687669668, 0.6781675667
         418, 1.81801223e-01, 4.83778512e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.12470028e-02, 4.44003658e-02, 1.82813317e-01, 0.00000000e+00, 3.75794334e+00, 1.25000000e+00, 0.00000000e+00, -2.20481249e+00, 6.14727152e-02, -5.31012647e-02, 3.16664403e+00, 0.00000000e+00, 12.0000000000, 5.8873926674, 0.6800776833
         419, 1.82074024e-01, 4.82562489e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.13014345e-02, 4.42728413e-02, 1.83083400e-01, 0.00000000e+00, 3.77306625e+00, 1.25000000e+00, 0.00000000e+00, -2.20725150e+00, 4.47677117e-02, -4.99474670e-02, 3.16241366e+00, 0.00000000e+00, 12.0000000000, 5.9049458642, 0.6819956667
         420, 1.82346879e-01, 4.81367300e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.13550964e-02, 4.41473985e-02, 1.83353583e-01, 0.00000000e+00, 3.78810276e+00, 1.25000000e+00, 0.00000000e+00, -2.20956657e+00, 2.79241307e-02, -4.65918133e-02, 3.15848620e+00, 0.00000000e+00, 12.0000000000, 5.9215503507, 0.6839422333
         421, 1.82619844e-01, 4.80193605e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.14080102e-02, 4.40241023e-02, 1.83623923e-01, 0.00000000e+00, 3.80304615e+00, 1.25000000e+00, 0.00000000e+00, -2.21178425e+00, 1.09873752e-02, -4.31198318e-02, 3.15483756e+00, 0.00000000e+00, 12.0000000000, 5.9373542281, 0.6858407333
         422, 1.82893011e-01, 4.79042055e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.14602124e-02, 4.39030156e-02, 1.83894512e-01, 0.00000000e+00, 3.81789050e+00, 1.25000000e+00, 0.00000000e+00, -2.21393005e+00, -5.99068220e-03, -3.96077347e-02, 3.15144226e+00, 0.00000000e+00, 12.0000000000, 5.9525328402, 0.6877608333
         423, 1.83166476e-01, 4.77913257e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.15117415e-02, 4.37841970e-02, 1.84165450e-01, 0.00000000e+00, 3.83263016e+00, 1.25000000e+00, 0.00000000e+00, -2.21602802e+00, -2.29514082e-02, -3.61223805e-02, 3.14827383e+00, 0.00000000e+00, 12.0000000000, 5.9672563923, 0.6896724667
         424, 1.83440305e-01, 4.76807747e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.15626247e-02, 4.36676988e-02, 1.84436802e-01, 0.00000000e+00, 3.84725932e+00, 1.25000000e+00, 0.00000000e+00, -2.21810094e+00, -3.98289384e-02, -3.27217322e-02, 3.14530509e+00, 0.00000000e+00, 12.0000000000, 5.9816870218, 0.6915717000
         425, 1.83714583e-01, 4.75726039e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.16128888e-02, 4.35535704e-02, 1.84708655e-01, 0.00000000e+00, 3.86177271e+00, 1.25000000e+00, 0.00000000e+00, -2.22016892e+00, -5.65497685e-02, -2.94559310e-02, 3.14250991e+00, 0.00000000e+00, 12.0000000000, 5.9959795716, 0.6934853167
         426, 1.83989438e-01, 4.74668667e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.16625740e-02, 4.34418624e-02, 1.84981138e-01, 0.00000000e+00, 3.87616565e+00, 1.25000000e+00, 0.00000000e+00, -2.22226288e+00, -7.30327699e-02, -2.63676679e-02, 3.13985106e+00, 0.00000000e+00, 12.0000000000, 6.0102720732, 0.6953918000
         427, 1.84265053e-01, 4.73636187e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.17117396e-02, 4.33326265e-02, 1.85254435e-01, 0.00000000e+00, 3.89043443e+00, 1.25000000e+00, 0.00000000e+00, -2.22440107e+00, -8.91902237e-02, -2.34915352e-02, 3.13730160e+00, 0.00000000e+00, 12.0000000000, 6.0247789417, 0.6973061167
         428, 1.84541591e-01, 4.72629121e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.17604356e-02, 4.32259112e-02, 1.85528710e-01, 0.00000000e+00, 3.90457512e+00, 1.25000000e+00, 0.00000000e+00, -2.22658536e+00, -1.04928510e-01, -2.08548154e-02, 3.13484950e+00, 0.00000000e+00, 12.0000000000, 6.0396282553, 0.6992516167
         429, 1.84819143e-01, 4.71647921e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.18086829e-02, 4.31217598e-02, 1.85804056e-01, 0.00000000e+00, 3.91858280e+00, 1.25000000e+00, 0.00000000e+00, -2.22883141e+00, -1.20149003e-01, -1.84813109e-02, 3.13246930e+00, 0.00000000e+00, 12.0000000000, 6.0548356175, 0.7011799500
         430, 1.85097722e-01, 4.70692954e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.18564736e-02, 4.30202086e-02, 1.86080485e-01, 0.00000000e+00, 3.93245152e+00, 1.25000000e+00, 0.00000000e+00, -2.23116255e+00, -1.34749428e-01, -1.63941089e-02, 3.13012922e+00, 0.00000000e+00, 12.0000000000, 6.0705127987, 0.7030816833
         431, 1.85377298e-01, 4.69764538e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.19037908e-02, 4.29212903e-02, 1.86357969e-01, 0.00000000e+00, 3.94617479e+00, 1.25000000e+00, 0.00000000e+00, -2.23359772e+00, -1.48626655e-01, -1.46118728e-02, 3.12780190e+00, 0.00000000e+00, 12.0000000000, 6.0868268508, 0.7049891833
         432, 1.85657839e-01, 4.68862985e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.19506140e-02, 4.28250364e-02, 1.86636476e-01, 0.00000000e+00, 3.95974612e+00, 1.25000000e+00, 0.00000000e+00, -2.23613719e+00, -1.61684757e-01, -1.31461337e-02, 3.12547689e+00, 0.00000000e+00, 12.0000000000, 6.1039157778, 0.7068966167
         433, 1.85939440e-01, 4.67988752e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.19969623e-02, 4.27314908e-02, 1.86916104e-01, 0.00000000e+00, 3.97316046e+00, 1.25000000e+00, 0.00000000e+00, -2.23879158e+00, -1.73831820e-01, -1.20097298e-02, 3.12313390e+00, 0.00000000e+00, 12.0000000000, 6.1217877600, 0.7087929000
         434, 1.86222276e-01, 4.67142388e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.20428818e-02, 4.26407045e-02, 1.87197026e-01, 0.00000000e+00, 3.98641359e+00, 1.25000000e+00, 0.00000000e+00, -2.24156904e+00, -1.84984726e-01, -1.12101465e-02, 3.12075622e+00, 0.00000000e+00, 13.0000000000, 6.1405244439, 0.7108066833
         435, 1.86506542e-01, 4.66324477e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.20884248e-02, 4.25527317e-02, 1.87479440e-01, 0.00000000e+00, 3.99950144e+00, 1.25000000e+00, 0.00000000e+00, -2.24447982e+00, -1.95075695e-01, -1.07544894e-02, 3.11832551e+00, 0.00000000e+00, 13.0000000000, 6.1601912340, 0.7128167667
         436, 1.86792431e-01, 4.65535610e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.21336425e-02, 4.24676271e-02, 1.87763540e-01, 0.00000000e+00, 4.01241982e+00, 1.25000000e+00, 0.00000000e+00, -2.24755541e+00, -2.04054293e-01, -1.06491273e-02, 3.11580414e+00, 0.00000000e+00, 13.0000000000, 6.1808696565, 0.7148325667
         437, 1.87080138e-01, 4.64776362e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.21785839e-02, 4.23854441e-02, 1.88049522e-01, 0.00000000e+00, 4.02516464e+00, 1.25000000e+00, 0.00000000e+00, -2.25081914e+00, -2.11891953e-01, -1.08984969e-02, 3.11316260e+00, 0.00000000e+00, 13.0000000000, 6.2027943066, 0.7168321833
         438, 1.87369829e-01, 4.64047279e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.22232862e-02, 4.23062335e-02, 1.88337554e-01, 0.00000000e+00, 4.03773145e+00, 1.25000000e+00, 0.00000000e+00, -2.25425128e+00, -2.18584863e-01, -1.15029899e-02, 3.11041172e+00, 0.00000000e+00, 13.0000000000, 6.2261451912, 0.7188613500
         439, 1.87661576e-01, 4.63348857e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.22677582e-02, 4.22300436e-02, 1.88627708e-01, 0.00000000e+00, 4.05011414e+00, 1.25000000e+00, 0.00000000e+00, -2.25784140e+00, -2.24151853e-01, -1.24653026e-02, 3.10755422e+00, 0.00000000e+00, 13.0000000000, 6.2507958507, 0.7208669833
         440, 1.87955518e-01, 4.62681689e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.23120265e-02, 4.21569303e-02, 1.88920124e-01, 0.00000000e+00, 4.06230724e+00, 1.25000000e+00, 0.00000000e+00, -2.26163931e+00, -2.28624319e-01, -1.37950542e-02, 3.10453909e+00, 0.00000000e+00, 13.0000000000, 6.2766855845, 0.7228770500
         441, 1.88251891e-01, 4.62046439e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.23561532e-02, 4.20869551e-02, 1.89215041e-01, 0.00000000e+00, 4.07430671e+00, 1.25000000e+00, 0.00000000e+00, -2.26566573e+00, -2.32068789e-01, -1.54936833e-02, 3.10133969e+00, 0.00000000e+00, 13.0000000000, 6.3041905472, 0.7248796833
         442, 1.88550925e-01, 4.61443767e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.24001971e-02, 4.20201788e-02, 1.89512689e-01, 0.00000000e+00, 4.08610839e+00, 1.25000000e+00, 0.00000000e+00, -2.26986950e+00, -2.34566947e-01, -1.75661076e-02, 3.09799620e+00, 0.00000000e+00, 13.0000000000, 6.3334819560, 0.7268954000
         443, 1.88852757e-01, 4.60874306e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.24441847e-02, 4.19566619e-02, 1.89813207e-01, 0.00000000e+00, 4.09770634e+00, 1.25000000e+00, 0.00000000e+00, -2.27425920e+00, -2.36207606e-01, -2.00103170e-02, 3.09449505e+00, 0.00000000e+00, 13.0000000000, 6.3642088939, 0.7289042833
         444, 1.89157444e-01, 4.60338603e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.24881095e-02, 4.18964576e-02, 1.90116653e-01, 0.00000000e+00, 4.10909367e+00, 1.25000000e+00, 0.00000000e+00, -2.27881178e+00, -2.37088788e-01, -2.28274112e-02, 3.09085275e+00, 0.00000000e+00, 13.0000000000, 6.3964538866, 0.7309034667
         445, 1.89464841e-01, 4.59837031e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.25318959e-02, 4.18396065e-02, 1.90422883e-01, 0.00000000e+00, 4.12026062e+00, 1.25000000e+00, 0.00000000e+00, -2.28357247e+00, -2.37307661e-01, -2.60161232e-02, 3.08702508e+00, 0.00000000e+00, 13.0000000000, 6.4300680055, 0.7329110333
         446, 1.89774703e-01, 4.59369832e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.25754332e-02, 4.17861381e-02, 1.90731652e-01, 0.00000000e+00, 4.13119648e+00, 1.25000000e+00, 0.00000000e+00, -2.28853968e+00, -2.36966380e-01, -2.95782555e-02, 3.08301114e+00, 0.00000000e+00, 13.0000000000, 6.4654075800, 0.7349714167
         447, 1.90086737e-01, 4.58937198e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.26185860e-02, 4.17360780e-02, 1.91042667e-01, 0.00000000e+00, 4.14188995e+00, 1.25000000e+00, 0.00000000e+00, -2.29370574e+00, -2.36167384e-01, -3.35206277e-02, 3.07881465e+00, 0.00000000e+00, 13.0000000000, 6.5024873407, 0.7369696833
         448, 1.90400642e-01, 4.58539306e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.26612044e-02, 4.16894505e-02, 1.91355630e-01, 0.00000000e+00, 4.15232979e+00, 1.25000000e+00, 0.00000000e+00, -2.29909209e+00, -2.35006478e-01, -3.78466760e-02, 3.07441394e+00, 0.00000000e+00, 13.0000000000, 6.5412770558, 0.7389756833
         449, 1.90716126e-01, 4.58176335e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.27031411e-02, 4.16462797e-02, 1.91670247e-01, 0.00000000e+00, 4.16250495e+00, 1.25000000e+00, 0.00000000e+00, -2.30467565e+00, -2.33580936e-01, -4.25576059e-02, 3.06982517e+00, 0.00000000e+00, 13.0000000000, 6.5819673150, 0.7409893500
         450, 1.91032952e-01, 4.57848546e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.27442722e-02, 4.16065972e-02, 1.91986283e-01, 0.00000000e+00, 4.17240491e+00, 1.25000000e+00, 0.00000000e+00, -2.31045991e+00, -2.31975055e-01, -4.76578580e-02, 3.06504221e+00, 0.00000000e+00, 13.0000000000, 6.6244144941, 0.7429925833
         451, 1.91350968e-01, 4.57556285e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.27845027e-02, 4.15704405e-02, 1.92303585e-01, 0.00000000e+00, 4.18202032e+00, 1.25000000e+00, 0.00000000e+00, -2.31645377e+00, -2.30266226e-01, -5.31507784e-02, 3.06005487e+00, 0.00000000e+00, 13.0000000000, 6.6686762096, 0.7449880667
         452, 1.91670086e-01, 4.57299953e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.28237597e-02, 4.15378519e-02, 1.92622068e-01, 0.00000000e+00, 4.19134280e+00, 1.25000000e+00, 0.00000000e+00, -2.32266277e+00, -2.28524821e-01, -5.90409303e-02, 3.05485685e+00, 0.00000000e+00, 13.0000000000, 6.7148538021, 0.7469946833
         453, 1.91990266e-01, 4.57079986e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.28619855e-02, 4.15088757e-02, 1.92941692e-01, 0.00000000e+00, 4.20036475e+00, 1.25000000e+00, 0.00000000e+00, -2.32908584e+00, -2.26818703e-01, -6.53328186e-02, 3.04944594e+00, 0.00000000e+00, 13.0000000000, 6.7630260027, 0.7490103667
         454, 1.92311476e-01, 4.56896832e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.28991318e-02, 4.14835576e-02, 1.93262426e-01, 0.00000000e+00, 4.20907877e+00, 1.25000000e+00, 0.00000000e+00, -2.33573911e+00, -2.25208518e-01, -7.20269427e-02, 3.04380648e+00, 0.00000000e+00, 13.0000000000, 6.8132228740, 0.7511386000
         455, 1.92633722e-01, 4.56750971e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.29351710e-02, 4.14619452e-02, 1.93584278e-01, 0.00000000e+00, 4.21747812e+00, 1.25000000e+00, 0.00000000e+00, -2.34263303e+00, -2.23740627e-01, -7.91289074e-02, 3.03792761e+00, 0.00000000e+00, 13.0000000000, 6.8656115980, 0.7531584667
         456, 1.92956996e-01, 4.56642822e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.29700549e-02, 4.14440806e-02, 1.93907239e-01, 0.00000000e+00, 4.22555632e+00, 1.25000000e+00, 0.00000000e+00, -2.34972939e+00, -2.22463698e-01, -8.66478548e-02, 3.03183818e+00, 0.00000000e+00, 13.0000000000, 6.9203202158, 0.7551664167
         457, 1.93281280e-01, 4.56572798e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.30037373e-02, 4.14300057e-02, 1.94231292e-01, 0.00000000e+00, 4.23330694e+00, 1.25000000e+00, 0.00000000e+00, -2.35703151e+00, -2.21419507e-01, -9.45879922e-02, 3.02553217e+00, 0.00000000e+00, 13.0000000000, 6.9770906870, 0.7571650000
         458, 1.93606621e-01, 4.56541352e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.30361945e-02, 4.14197645e-02, 1.94556488e-01, 0.00000000e+00, 4.24072476e+00, 1.25000000e+00, 0.00000000e+00, -2.36454047e+00, -2.20639171e-01, -1.02954399e-01, 3.01900659e+00, 0.00000000e+00, 13.0000000000, 7.0359934892, 0.7591718500
         459, 1.93933108e-01, 4.56548944e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.30674137e-02, 4.14134014e-02, 1.94882913e-01, 0.00000000e+00, 4.24780541e+00, 1.25000000e+00, 0.00000000e+00, -2.37225603e+00, -2.20151765e-01, -1.11753072e-01, 3.01225947e+00, 0.00000000e+00, 13.0000000000, 7.0970833923, 0.7611758167
         460, 1.94260831e-01, 4.56596013e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.30973827e-02, 4.14109578e-02, 1.95210661e-01, 0.00000000e+00, 4.25454506e+00, 1.25000000e+00, 0.00000000e+00, -2.38018577e+00, -2.19981453e-01, -1.20990593e-01, 3.00528213e+00, 0.00000000e+00, 13.0000000000, 7.1604066929, 0.7631804833
